Provider,PotentialFraud,Fraud,InpatientClaimCount,AvgInpatientReimbursement,TotalInpatientReimbursement,AvgInpatientDeductible,AvgLengthOfStay,OutpatientClaimCount,AvgOutpatientReimbursement,TotalOutpatientReimbursement,AvgOutpatientDeductible,TotalClaimCount,TotalReimbursement,InpatientToOutpatientRatio
PRV52460,No,0,13,6923.076923076923,90000.0,1068.0,5.3076923076923075,0,0.0,0.0,0.0,13,90000.0,13.0
PRV52461,No,0,7,6857.142857142857,48000.0,1068.0,3.5714285714285716,0,0.0,0.0,0.0,7,48000.0,7.0
PRV52462,No,0,2,8000.0,16000.0,1068.0,4.5,0,0.0,0.0,0.0,2,16000.0,2.0
PRV52463,No,0,1,5000.0,5000.0,1068.0,4.0,0,0.0,0.0,0.0,1,5000.0,1.0
PRV52464,No,0,2,6000.0,12000.0,1068.0,8.5,0,0.0,0.0,0.0,2,12000.0,2.0
PRV52466,No,0,13,10692.307692307691,139000.0,1068.0,8.538461538461538,0,0.0,0.0,0.0,13,139000.0,13.0
PRV52467,Yes,1,8,21125.0,169000.0,1068.0,6.875,95,154.31578947368422,14660.0,3.1578947368421053,103,183660.0,0.08421052631578947
PRV52468,No,0,3,9666.666666666666,29000.0,1068.0,7.0,18,191.66666666666666,3450.0,0.0,21,32450.0,0.16666666666666666
PRV52469,No,0,6,9000.0,54000.0,1068.0,4.166666666666667,178,283.2584269662921,50420.0,1.5730337078651686,184,104420.0,0.033707865168539325
PRV52470,No,0,0,0.0,0.0,0.0,0.0,3,90.0,270.0,0.0,3,270.0,0.0
PRV52471,No,0,0,0.0,0.0,0.0,0.0,8,205.0,1640.0,12.5,8,1640.0,0.0
PRV52472,No,0,18,10388.888888888889,187000.0,1068.0,4.611111111111111,43,390.93023255813955,16810.0,2.3255813953488373,61,203810.0,0.4186046511627907
PRV52473,No,0,0,0.0,0.0,0.0,0.0,4,967.5,3870.0,0.0,4,3870.0,0.0
PRV52474,No,0,22,10181.818181818182,224000.0,1068.0,6.636363636363637,15,318.0,4770.0,4.0,37,228770.0,1.4666666666666666
PRV52476,No,0,6,14000.0,84000.0,1068.0,7.666666666666667,20,165.0,3300.0,5.0,26,87300.0,0.3
PRV52478,No,0,5,4200.0,21000.0,1068.0,8.8,50,214.0,10700.0,2.8,55,31700.0,0.1
PRV52480,No,0,5,8000.0,40000.0,1068.0,3.6,25,174.0,4350.0,0.0,30,44350.0,0.2
PRV52482,No,0,0,0.0,0.0,0.0,0.0,1,40.0,40.0,0.0,1,40.0,0.0
PRV52483,No,0,0,0.0,0.0,0.0,0.0,223,233.67713004484304,52110.0,2.4663677130044843,223,52110.0,0.0
PRV52484,No,0,0,0.0,0.0,0.0,0.0,13,120.76923076923077,1570.0,22.307692307692307,13,1570.0,0.0
PRV52485,No,0,0,0.0,0.0,0.0,0.0,5,316.0,1580.0,12.0,5,1580.0,0.0
PRV52486,No,0,0,0.0,0.0,0.0,0.0,69,320.8695652173913,22140.0,1.5942028985507246,69,22140.0,0.0
PRV52487,No,0,0,0.0,0.0,0.0,0.0,177,288.3050847457627,51030.0,6.327683615819209,177,51030.0,0.0
PRV52488,No,0,0,0.0,0.0,0.0,0.0,183,244.3169398907104,44710.0,3.4972677595628414,183,44710.0,0.0
PRV52490,No,0,0,0.0,0.0,0.0,0.0,17,293.52941176470586,4990.0,0.0,17,4990.0,0.0
PRV52491,No,0,0,0.0,0.0,0.0,0.0,63,263.1746031746032,16580.0,1.5873015873015872,63,16580.0,0.0
PRV52492,No,0,0,0.0,0.0,0.0,0.0,34,229.7058823529412,7810.0,0.5882352941176471,34,7810.0,0.0
PRV52493,No,0,0,0.0,0.0,0.0,0.0,16,248.125,3970.0,0.0,16,3970.0,0.0
PRV52494,No,0,0,0.0,0.0,0.0,0.0,1,20.0,20.0,0.0,1,20.0,0.0
PRV52495,No,0,12,8083.333333333333,97000.0,1068.0,4.416666666666667,3,600.0,1800.0,0.0,15,98800.0,4.0
PRV52497,Yes,1,4,13750.0,55000.0,1068.0,9.0,26,163.07692307692307,4240.0,0.0,30,59240.0,0.15384615384615385
PRV52499,No,0,8,14375.0,115000.0,1068.0,4.375,149,333.3557046979866,49670.0,2.684563758389262,157,164670.0,0.053691275167785234
PRV52500,No,0,7,7857.142857142857,55000.0,1068.0,4.285714285714286,119,263.109243697479,31310.0,2.9411764705882355,126,86310.0,0.058823529411764705
PRV52501,No,0,0,0.0,0.0,0.0,0.0,19,254.73684210526315,4840.0,5.2631578947368425,19,4840.0,0.0
PRV52502,Yes,1,26,8925.76923076923,232070.0,1068.0,6.615384615384615,93,310.0,28830.0,0.21505376344086022,119,260900.0,0.27956989247311825
PRV52503,No,0,5,8800.0,44000.0,1068.0,3.8,73,394.52054794520546,28800.0,4.931506849315069,78,72800.0,0.0684931506849315
PRV52504,Yes,1,14,8014.285714285715,112200.0,1068.0,4.142857142857143,26,76.15384615384616,1980.0,0.0,40,114180.0,0.5384615384615384
PRV52506,No,0,0,0.0,0.0,0.0,0.0,13,168.46153846153845,2190.0,0.0,13,2190.0,0.0
PRV52507,No,0,0,0.0,0.0,0.0,0.0,29,250.0,7250.0,3.4482758620689653,29,7250.0,0.0
PRV52508,No,0,2,11500.0,23000.0,1068.0,7.0,35,218.28571428571428,7640.0,1.4285714285714286,37,30640.0,0.05714285714285714
PRV52509,No,0,6,16000.0,96000.0,1068.0,5.166666666666667,57,313.1578947368421,17850.0,2.807017543859649,63,113850.0,0.10526315789473684
PRV52510,No,0,0,0.0,0.0,0.0,0.0,26,163.07692307692307,4240.0,3.8461538461538463,26,4240.0,0.0
PRV52511,Yes,1,74,9083.783783783783,672200.0,1068.0,6.405405405405405,171,263.62573099415204,45080.0,2.573099415204678,245,717280.0,0.4327485380116959
PRV52512,No,0,0,0.0,0.0,0.0,0.0,31,196.4516129032258,6090.0,0.0,31,6090.0,0.0
PRV52513,No,0,0,0.0,0.0,0.0,0.0,20,193.5,3870.0,0.0,20,3870.0,0.0
PRV52514,No,0,0,0.0,0.0,0.0,0.0,15,440.0,6600.0,4.0,15,6600.0,0.0
PRV52515,No,0,0,0.0,0.0,0.0,0.0,17,144.11764705882354,2450.0,2.3529411764705883,17,2450.0,0.0
PRV52517,No,0,0,0.0,0.0,0.0,0.0,32,340.9375,10910.0,3.75,32,10910.0,0.0
PRV52518,No,0,1,57000.0,57000.0,1068.0,17.0,50,306.8,15340.0,2.0,51,72340.0,0.02
PRV52519,No,0,6,16333.333333333334,98000.0,1068.0,7.333333333333333,94,416.8085106382979,39180.0,3.1914893617021276,100,137180.0,0.06382978723404255
PRV52520,No,0,0,0.0,0.0,0.0,0.0,121,329.8347107438017,39910.0,3.2231404958677685,121,39910.0,0.0
PRV52521,No,0,0,0.0,0.0,0.0,0.0,113,221.23893805309734,25000.0,1.415929203539823,113,25000.0,0.0
PRV52523,No,0,0,0.0,0.0,0.0,0.0,3,160.0,480.0,0.0,3,480.0,0.0
PRV52525,No,0,0,0.0,0.0,0.0,0.0,2,75.0,150.0,0.0,2,150.0,0.0
PRV52526,No,0,0,0.0,0.0,0.0,0.0,1,90.0,90.0,0.0,1,90.0,0.0
PRV52527,No,0,0,0.0,0.0,0.0,0.0,160,304.5625,48730.0,3.75,160,48730.0,0.0
PRV52528,No,0,0,0.0,0.0,0.0,0.0,26,248.46153846153845,6460.0,0.0,26,6460.0,0.0
PRV52529,No,0,0,0.0,0.0,0.0,0.0,12,176.66666666666666,2120.0,0.0,12,2120.0,0.0
PRV52530,No,0,1,3000.0,3000.0,1068.0,6.0,9,245.55555555555554,2210.0,0.0,10,5210.0,0.1111111111111111
PRV52531,No,0,0,0.0,0.0,0.0,0.0,5,594.0,2970.0,6.0,5,2970.0,0.0
PRV52532,No,0,0,0.0,0.0,0.0,0.0,16,159.375,2550.0,3.75,16,2550.0,0.0
PRV52533,No,0,0,0.0,0.0,0.0,0.0,43,171.62790697674419,7380.0,9.534883720930232,43,7380.0,0.0
PRV52535,No,0,0,0.0,0.0,0.0,0.0,18,400.0,7200.0,5.0,18,7200.0,0.0
PRV52536,No,0,1,14000.0,14000.0,1068.0,8.0,0,0.0,0.0,0.0,1,14000.0,1.0
PRV52537,No,0,1,57000.0,57000.0,1068.0,19.0,0,0.0,0.0,0.0,1,57000.0,1.0
PRV52539,No,0,0,0.0,0.0,0.0,0.0,14,317.85714285714283,4450.0,7.142857142857143,14,4450.0,0.0
PRV52540,No,0,0,0.0,0.0,0.0,0.0,7,481.42857142857144,3370.0,0.0,7,3370.0,0.0
PRV52541,No,0,5,8200.0,41000.0,1068.0,6.4,0,0.0,0.0,0.0,5,41000.0,5.0
PRV52542,No,0,0,0.0,0.0,0.0,0.0,62,256.7741935483871,15920.0,1.7741935483870968,62,15920.0,0.0
PRV52543,No,0,0,0.0,0.0,0.0,0.0,171,278.0701754385965,47550.0,3.391812865497076,171,47550.0,0.0
PRV52544,No,0,4,6500.0,26000.0,1068.0,5.75,0,0.0,0.0,0.0,4,26000.0,4.0
PRV52545,No,0,0,0.0,0.0,0.0,0.0,13,112.3076923076923,1460.0,8.461538461538462,13,1460.0,0.0
PRV52547,No,0,0,0.0,0.0,0.0,0.0,2,1510.0,3020.0,0.0,2,3020.0,0.0
PRV52548,No,0,5,7400.0,37000.0,1068.0,4.6,10,175.0,1750.0,0.0,15,38750.0,0.5
PRV52549,No,0,6,6500.0,39000.0,1068.0,8.5,150,387.73333333333335,58160.0,4.733333333333333,156,97160.0,0.04
PRV52551,No,0,0,0.0,0.0,0.0,0.0,5,184.0,920.0,0.0,5,920.0,0.0
PRV52552,No,0,11,9727.272727272728,107000.0,1068.0,5.363636363636363,44,292.5,12870.0,4.318181818181818,55,119870.0,0.25
PRV52553,No,0,4,15000.0,60000.0,1068.0,8.25,4,580.0,2320.0,0.0,8,62320.0,1.0
PRV52554,No,0,0,0.0,0.0,0.0,0.0,13,151.53846153846155,1970.0,0.0,13,1970.0,0.0
PRV52555,No,0,0,0.0,0.0,0.0,0.0,7,514.2857142857143,3600.0,0.0,7,3600.0,0.0
PRV52556,No,0,46,9717.391304347826,447000.0,1068.0,4.369565217391305,69,257.39130434782606,17760.0,3.9130434782608696,115,464760.0,0.6666666666666666
PRV52557,No,0,0,0.0,0.0,0.0,0.0,11,88.18181818181819,970.0,0.0,11,970.0,0.0
PRV52558,No,0,0,0.0,0.0,0.0,0.0,494,285.2226720647773,140900.0,2.4696356275303644,494,140900.0,0.0
PRV52559,No,0,0,0.0,0.0,0.0,0.0,359,252.75766016713092,90740.0,1.5041782729805013,359,90740.0,0.0
PRV52560,No,0,0,0.0,0.0,0.0,0.0,503,289.16500994035783,145450.0,3.7176938369781314,503,145450.0,0.0
PRV52561,No,0,0,0.0,0.0,0.0,0.0,280,460.35714285714283,128900.0,3.1785714285714284,280,128900.0,0.0
PRV52562,No,0,6,12000.0,72000.0,1068.0,4.5,81,229.87654320987653,18620.0,4.814814814814815,87,90620.0,0.07407407407407407
PRV52563,No,0,0,0.0,0.0,0.0,0.0,473,367.3784355179704,173770.0,2.66384778012685,473,173770.0,0.0
PRV52564,No,0,5,7000.0,35000.0,1068.0,3.4,16,293.75,4700.0,1.25,21,39700.0,0.3125
PRV52565,No,0,11,9909.09090909091,109000.0,1068.0,3.909090909090909,126,259.04761904761904,32640.0,3.0952380952380953,137,141640.0,0.0873015873015873
PRV52566,No,0,22,9972.727272727272,219400.0,1068.0,6.2727272727272725,117,278.8888888888889,32630.0,3.076923076923077,139,252030.0,0.18803418803418803
PRV52567,No,0,0,0.0,0.0,0.0,0.0,66,449.54545454545456,29670.0,7.2727272727272725,66,29670.0,0.0
PRV52568,No,0,0,0.0,0.0,0.0,0.0,87,295.7471264367816,25730.0,4.942528735632184,87,25730.0,0.0
PRV52570,No,0,8,7750.0,62000.0,1068.0,7.125,16,386.875,6190.0,0.0,24,68190.0,0.5
PRV52571,No,0,0,0.0,0.0,0.0,0.0,508,318.48425196850394,161790.0,2.2244094488188977,508,161790.0,0.0
PRV52572,No,0,0,0.0,0.0,0.0,0.0,3,1383.3333333333333,4150.0,0.0,3,4150.0,0.0
PRV52573,No,0,0,0.0,0.0,0.0,0.0,587,270.30664395229985,158670.0,1.7206132879045997,587,158670.0,0.0
PRV52574,Yes,1,142,10280.985915492958,1459900.0,1068.0,5.514084507042254,113,309.11504424778764,34930.0,2.47787610619469,255,1494830.0,1.2566371681415929
PRV52575,No,0,0,0.0,0.0,0.0,0.0,70,339.7142857142857,23780.0,1.4285714285714286,70,23780.0,0.0
PRV52576,No,0,3,14000.0,42000.0,1068.0,4.333333333333333,23,341.30434782608694,7850.0,0.0,26,49850.0,0.13043478260869565
PRV52577,No,0,0,0.0,0.0,0.0,0.0,8,318.75,2550.0,0.0,8,2550.0,0.0
PRV52578,Yes,1,36,9472.222222222223,341000.0,1068.0,6.25,12,420.8333333333333,5050.0,0.0,48,346050.0,3.0
PRV52579,No,0,0,0.0,0.0,0.0,0.0,9,117.77777777777777,1060.0,11.11111111111111,9,1060.0,0.0
PRV52580,No,0,0,0.0,0.0,0.0,0.0,39,181.7948717948718,7090.0,1.5384615384615385,39,7090.0,0.0
PRV52581,No,0,0,0.0,0.0,0.0,0.0,142,282.0422535211268,40050.0,1.6901408450704225,142,40050.0,0.0
PRV52582,No,0,19,10000.0,190000.0,1068.0,6.2631578947368425,4,255.0,1020.0,0.0,23,191020.0,4.75
PRV52583,No,0,26,7538.461538461538,196000.0,1068.0,5.884615384615385,182,229.6153846153846,41790.0,3.956043956043956,208,237790.0,0.14285714285714285
PRV52584,No,0,3,15000.0,45000.0,1068.0,11.333333333333334,51,244.31372549019608,12460.0,1.3725490196078431,54,57460.0,0.058823529411764705
PRV52586,No,0,0,0.0,0.0,0.0,0.0,1,300.0,300.0,0.0,1,300.0,0.0
PRV52587,No,0,0,0.0,0.0,0.0,0.0,137,283.94160583941607,38900.0,1.167883211678832,137,38900.0,0.0
PRV52588,No,0,16,9125.0,146000.0,1068.0,4.3125,33,291.5151515151515,9620.0,0.0,49,155620.0,0.48484848484848486
PRV52589,Yes,1,81,8935.802469135802,723800.0,1068.0,5.419753086419753,345,316.28985507246375,109120.0,3.1594202898550723,426,832920.0,0.23478260869565218
PRV52590,Yes,1,111,10685.135135135135,1186050.0,1068.0,5.324324324324325,93,253.01075268817203,23530.0,2.3655913978494625,204,1209580.0,1.1935483870967742
PRV52591,No,0,0,0.0,0.0,0.0,0.0,46,271.95652173913044,12510.0,9.565217391304348,46,12510.0,0.0
PRV52592,No,0,7,8000.0,56000.0,1068.0,4.285714285714286,12,301.6666666666667,3620.0,0.0,19,59620.0,0.5833333333333334
PRV52593,Yes,1,0,0.0,0.0,0.0,0.0,582,244.02061855670104,142020.0,2.336769759450172,582,142020.0,0.0
PRV52596,No,0,0,0.0,0.0,0.0,0.0,2,200.0,400.0,0.0,2,400.0,0.0
PRV52598,No,0,0,0.0,0.0,0.0,0.0,31,338.38709677419354,10490.0,0.967741935483871,31,10490.0,0.0
PRV52599,No,0,0,0.0,0.0,0.0,0.0,272,323.125,87890.0,3.4926470588235294,272,87890.0,0.0
PRV52602,No,0,9,9333.333333333334,84000.0,1068.0,3.5555555555555554,70,350.2857142857143,24520.0,2.142857142857143,79,108520.0,0.12857142857142856
PRV52604,No,0,0,0.0,0.0,0.0,0.0,7,498.57142857142856,3490.0,0.0,7,3490.0,0.0
PRV52605,No,0,0,0.0,0.0,0.0,0.0,1000,253.88,253880.0,3.02,1000,253880.0,0.0
PRV52606,No,0,0,0.0,0.0,0.0,0.0,30,334.0,10020.0,8.0,30,10020.0,0.0
PRV52607,No,0,0,0.0,0.0,0.0,0.0,2,1700.0,3400.0,0.0,2,3400.0,0.0
PRV52608,No,0,1,3000.0,3000.0,1068.0,3.0,0,0.0,0.0,0.0,1,3000.0,1.0
PRV52609,Yes,1,5,11600.0,58000.0,1068.0,5.8,128,317.890625,40690.0,3.203125,133,98690.0,0.0390625
PRV52610,No,0,1,3000.0,3000.0,1068.0,1.0,16,440.0,7040.0,8.125,17,10040.0,0.0625
PRV52611,No,0,9,8888.888888888889,80000.0,1068.0,5.444444444444445,7,394.2857142857143,2760.0,0.0,16,82760.0,1.2857142857142858
PRV52614,No,0,0,0.0,0.0,0.0,0.0,156,272.3076923076923,42480.0,1.0256410256410255,156,42480.0,0.0
PRV52615,No,0,2,9000.0,18000.0,1068.0,4.0,7,110.0,770.0,0.0,9,18770.0,0.2857142857142857
PRV52616,No,0,0,0.0,0.0,0.0,0.0,15,576.0,8640.0,0.0,15,8640.0,0.0
PRV52617,No,0,42,8309.52380952381,349000.0,1068.0,5.357142857142857,196,300.51020408163265,58900.0,3.163265306122449,238,407900.0,0.21428571428571427
PRV52621,No,0,24,7333.333333333333,176000.0,1068.0,5.916666666666667,21,203.8095238095238,4280.0,7.619047619047619,45,180280.0,1.1428571428571428
PRV52622,No,0,3,4333.333333333333,13000.0,1068.0,2.3333333333333335,3,336.6666666666667,1010.0,0.0,6,14010.0,1.0
PRV52623,No,0,10,14700.0,147000.0,1068.0,7.9,225,245.73333333333332,55290.0,3.3777777777777778,235,202290.0,0.044444444444444446
PRV52626,No,0,0,0.0,0.0,0.0,0.0,3,186.66666666666666,560.0,0.0,3,560.0,0.0
PRV52627,No,0,2,4500.0,9000.0,1068.0,2.5,2,35.0,70.0,0.0,4,9070.0,1.0
PRV52628,Yes,1,0,0.0,0.0,0.0,0.0,2098,287.9504289799809,604120.0,2.7550047664442325,2098,604120.0,0.0
PRV52629,No,0,0,0.0,0.0,0.0,0.0,61,201.9672131147541,12320.0,2.2950819672131146,61,12320.0,0.0
PRV52630,Yes,1,86,8900.0,765400.0,1068.0,5.1976744186046515,347,285.5043227665706,99070.0,3.2564841498559076,433,864470.0,0.2478386167146974
PRV52631,No,0,0,0.0,0.0,0.0,0.0,1057,304.399243140965,321750.0,2.0719016083254496,1057,321750.0,0.0
PRV52633,No,0,0,0.0,0.0,0.0,0.0,379,265.8839050131926,100770.0,3.1398416886543536,379,100770.0,0.0
PRV52634,No,0,57,7287.7192982456145,415400.0,1068.0,7.035087719298246,29,156.89655172413794,4550.0,0.0,86,419950.0,1.9655172413793103
PRV52636,No,0,0,0.0,0.0,0.0,0.0,21,324.76190476190476,6820.0,7.619047619047619,21,6820.0,0.0
PRV52638,No,0,0,0.0,0.0,0.0,0.0,1,400.0,400.0,0.0,1,400.0,0.0
PRV52639,No,0,0,0.0,0.0,0.0,0.0,37,274.3243243243243,10150.0,2.4324324324324325,37,10150.0,0.0
PRV52640,No,0,0,0.0,0.0,0.0,0.0,66,167.42424242424244,11050.0,1.3636363636363635,66,11050.0,0.0
PRV52641,No,0,21,7809.523809523809,164000.0,1068.0,5.285714285714286,76,293.8157894736842,22330.0,0.6578947368421053,97,186330.0,0.27631578947368424
PRV52642,Yes,1,145,8600.0,1247000.0,1068.0,5.372413793103449,290,262.8965517241379,76240.0,2.7241379310344827,435,1323240.0,0.5
PRV52643,No,0,0,0.0,0.0,0.0,0.0,11,462.72727272727275,5090.0,0.0,11,5090.0,0.0
PRV52644,No,0,9,7111.111111111111,64000.0,1068.0,4.444444444444445,22,296.8181818181818,6530.0,3.1818181818181817,31,70530.0,0.4090909090909091
PRV52645,No,0,0,0.0,0.0,0.0,0.0,408,268.70098039215685,109630.0,3.627450980392157,408,109630.0,0.0
PRV52646,No,0,34,8588.235294117647,292000.0,1068.0,5.9411764705882355,70,204.42857142857142,14310.0,0.8571428571428571,104,306310.0,0.4857142857142857
PRV52647,No,0,7,7142.857142857143,50000.0,1068.0,3.857142857142857,68,309.8529411764706,21070.0,1.7647058823529411,75,71070.0,0.10294117647058823
PRV52648,Yes,1,0,0.0,0.0,0.0,0.0,842,303.14726840855104,255250.0,1.7695961995249405,842,255250.0,0.0
PRV52649,Yes,1,0,0.0,0.0,0.0,0.0,2156,279.30890538033395,602190.0,2.3979591836734695,2156,602190.0,0.0
PRV52651,No,0,3,11000.0,33000.0,1068.0,3.6666666666666665,1,90.0,90.0,0.0,4,33090.0,3.0
PRV52652,Yes,1,0,0.0,0.0,0.0,0.0,743,256.47375504710635,190560.0,3.082099596231494,743,190560.0,0.0
PRV52653,No,0,4,17000.0,68000.0,1068.0,11.0,10,95.0,950.0,0.0,14,68950.0,0.4
PRV52654,No,0,58,7822.413793103448,453700.0,1068.0,4.793103448275862,119,250.8403361344538,29850.0,3.0252100840336134,177,483550.0,0.48739495798319327
PRV52656,No,0,0,0.0,0.0,0.0,0.0,775,309.3806451612903,239770.0,2.5161290322580645,775,239770.0,0.0
PRV52657,No,0,0,0.0,0.0,0.0,0.0,121,241.73553719008265,29250.0,2.8925619834710745,121,29250.0,0.0
PRV52658,No,0,0,0.0,0.0,0.0,0.0,39,380.5128205128205,14840.0,3.076923076923077,39,14840.0,0.0
PRV52659,No,0,0,0.0,0.0,0.0,0.0,24,137.91666666666666,3310.0,0.8333333333333334,24,3310.0,0.0
PRV52660,No,0,0,0.0,0.0,0.0,0.0,558,260.57347670250897,145400.0,4.032258064516129,558,145400.0,0.0
PRV52661,No,0,0,0.0,0.0,0.0,0.0,247,306.43724696356276,75690.0,2.672064777327935,247,75690.0,0.0
PRV52662,No,0,2,5500.0,11000.0,1068.0,3.5,17,105.29411764705883,1790.0,0.0,19,12790.0,0.11764705882352941
PRV52663,No,0,0,0.0,0.0,0.0,0.0,576,313.62847222222223,180650.0,3.0729166666666665,576,180650.0,0.0
PRV52665,No,0,0,0.0,0.0,0.0,0.0,607,240.74135090609556,146130.0,3.1795716639209224,607,146130.0,0.0
PRV52666,No,0,0,0.0,0.0,0.0,0.0,39,228.97435897435898,8930.0,1.794871794871795,39,8930.0,0.0
PRV52667,No,0,0,0.0,0.0,0.0,0.0,3,50.0,150.0,0.0,3,150.0,0.0
PRV52668,No,0,0,0.0,0.0,0.0,0.0,7,264.2857142857143,1850.0,0.0,7,1850.0,0.0
PRV52669,No,0,0,0.0,0.0,0.0,0.0,1,300.0,300.0,0.0,1,300.0,0.0
PRV52670,No,0,0,0.0,0.0,0.0,0.0,13,58.46153846153846,760.0,7.6923076923076925,13,760.0,0.0
PRV52671,No,0,0,0.0,0.0,0.0,0.0,2,120.0,240.0,0.0,2,240.0,0.0
PRV52672,No,0,0,0.0,0.0,0.0,0.0,3,130.0,390.0,0.0,3,390.0,0.0
PRV52673,No,0,0,0.0,0.0,0.0,0.0,87,223.79310344827587,19470.0,5.977011494252873,87,19470.0,0.0
PRV52674,No,0,0,0.0,0.0,0.0,0.0,3,243.33333333333334,730.0,0.0,3,730.0,0.0
PRV52676,No,0,0,0.0,0.0,0.0,0.0,39,251.28205128205127,9800.0,1.0256410256410255,39,9800.0,0.0
PRV52677,No,0,0,0.0,0.0,0.0,0.0,2,70.0,140.0,0.0,2,140.0,0.0
PRV52678,No,0,0,0.0,0.0,0.0,0.0,74,336.8918918918919,24930.0,0.9459459459459459,74,24930.0,0.0
PRV52679,No,0,0,0.0,0.0,0.0,0.0,53,303.77358490566036,16100.0,0.9433962264150944,53,16100.0,0.0
PRV52681,No,0,0,0.0,0.0,0.0,0.0,3,153.33333333333334,460.0,0.0,3,460.0,0.0
PRV52683,No,0,0,0.0,0.0,0.0,0.0,131,253.74045801526717,33240.0,1.6793893129770991,131,33240.0,0.0
PRV52684,No,0,5,13200.0,66000.0,1068.0,9.6,205,312.390243902439,64040.0,3.024390243902439,210,130040.0,0.024390243902439025
PRV52686,No,0,0,0.0,0.0,0.0,0.0,9,124.44444444444444,1120.0,0.0,9,1120.0,0.0
PRV52687,No,0,6,9333.333333333334,56000.0,1068.0,4.666666666666667,35,169.14285714285714,5920.0,0.0,41,61920.0,0.17142857142857143
PRV52688,No,0,6,16500.0,99000.0,1068.0,5.833333333333333,53,314.52830188679246,16670.0,2.830188679245283,59,115670.0,0.11320754716981132
PRV52689,No,0,0,0.0,0.0,0.0,0.0,12,110.83333333333333,1330.0,8.333333333333334,12,1330.0,0.0
PRV52690,Yes,1,0,0.0,0.0,0.0,0.0,117,448.8034188034188,52510.0,5.897435897435898,117,52510.0,0.0
PRV52691,No,0,3,6666.666666666667,20000.0,1068.0,6.0,14,170.0,2380.0,7.857142857142857,17,22380.0,0.21428571428571427
PRV52692,No,0,0,0.0,0.0,0.0,0.0,36,267.77777777777777,9640.0,8.055555555555555,36,9640.0,0.0
PRV52693,No,0,0,0.0,0.0,0.0,0.0,8,490.0,3920.0,0.0,8,3920.0,0.0
PRV52694,No,0,0,0.0,0.0,0.0,0.0,2,55.0,110.0,0.0,2,110.0,0.0
PRV52695,No,0,0,0.0,0.0,0.0,0.0,5,40.0,200.0,0.0,5,200.0,0.0
PRV52696,No,0,3,32000.0,96000.0,1068.0,7.0,0,0.0,0.0,0.0,3,96000.0,3.0
PRV52697,No,0,0,0.0,0.0,0.0,0.0,5,130.0,650.0,0.0,5,650.0,0.0
PRV52698,No,0,1,7000.0,7000.0,1068.0,2.0,122,285.0,34770.0,3.9344262295081966,123,41770.0,0.00819672131147541
PRV52699,No,0,1,9000.0,9000.0,1068.0,3.0,11,377.27272727272725,4150.0,0.0,12,13150.0,0.09090909090909091
PRV52700,No,0,0,0.0,0.0,0.0,0.0,30,410.0,12300.0,3.3333333333333335,30,12300.0,0.0
PRV52701,No,0,0,0.0,0.0,0.0,0.0,96,266.7708333333333,25610.0,3.5416666666666665,96,25610.0,0.0
PRV52702,No,0,0,0.0,0.0,0.0,0.0,28,241.07142857142858,6750.0,1.4285714285714286,28,6750.0,0.0
PRV52703,No,0,0,0.0,0.0,0.0,0.0,4,675.0,2700.0,47.5,4,2700.0,0.0
PRV52704,No,0,0,0.0,0.0,0.0,0.0,159,325.72327044025155,51790.0,3.3333333333333335,159,51790.0,0.0
PRV52706,No,0,2,12500.0,25000.0,1068.0,18.5,24,341.25,8190.0,0.0,26,33190.0,0.08333333333333333
PRV52708,No,0,5,6400.0,32000.0,1068.0,4.0,26,323.0769230769231,8400.0,2.6923076923076925,31,40400.0,0.19230769230769232
PRV52709,No,0,0,0.0,0.0,0.0,0.0,13,170.76923076923077,2220.0,0.0,13,2220.0,0.0
PRV52710,No,0,0,0.0,0.0,0.0,0.0,28,157.5,4410.0,0.35714285714285715,28,4410.0,0.0
PRV52711,No,0,0,0.0,0.0,0.0,0.0,28,325.35714285714283,9110.0,0.0,28,9110.0,0.0
PRV52713,No,0,0,0.0,0.0,0.0,0.0,60,237.66666666666666,14260.0,2.1666666666666665,60,14260.0,0.0
PRV52714,No,0,0,0.0,0.0,0.0,0.0,5,142.0,710.0,0.0,5,710.0,0.0
PRV52715,No,0,0,0.0,0.0,0.0,0.0,3,66.66666666666667,200.0,0.0,3,200.0,0.0
PRV52717,No,0,20,9250.0,185000.0,1068.0,5.2,109,239.72477064220183,26130.0,7.798165137614679,129,211130.0,0.1834862385321101
PRV52719,No,0,0,0.0,0.0,0.0,0.0,63,172.06349206349208,10840.0,4.920634920634921,63,10840.0,0.0
PRV52720,No,0,0,0.0,0.0,0.0,0.0,50,301.0,15050.0,1.6,50,15050.0,0.0
PRV52721,No,0,0,0.0,0.0,0.0,0.0,7,258.57142857142856,1810.0,0.0,7,1810.0,0.0
PRV52722,No,0,9,8444.444444444445,76000.0,1068.0,5.555555555555555,274,260.5109489051095,71380.0,1.6788321167883211,283,147380.0,0.032846715328467155
PRV52723,No,0,18,9388.888888888889,169000.0,1068.0,7.444444444444445,163,311.41104294478527,50760.0,1.3496932515337423,181,219760.0,0.11042944785276074
PRV52724,No,0,0,0.0,0.0,0.0,0.0,24,210.0,5040.0,0.0,24,5040.0,0.0
PRV52725,No,0,0,0.0,0.0,0.0,0.0,42,448.8095238095238,18850.0,2.619047619047619,42,18850.0,0.0
PRV52726,No,0,0,0.0,0.0,0.0,0.0,2,190.0,380.0,0.0,2,380.0,0.0
